Heartbeat done
Requested the message succesfully
ahrs AHRS2 {roll : 0.001907769008539617, pitch : 0.0016778105637058616, yaw : -0.1279645413160324, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59584, x : -0.010944821871817112, y : 0.013254043646156788, z : 0.006372543983161449, vx : -0.014041797257959843, vy : 0.016922593116760254, vz : 7.098601054167375e-05}
ahrs AHRS2 {roll : 0.0019056493183597922, pitch : 0.0016765198670327663, yaw : -0.12796944379806519, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59616, x : -0.01104310154914856, y : 0.013371752575039864, z : 0.0063724275678396225, vx : -0.014089497737586498, vy : 0.017025919631123543, vz : 5.1641734899021685e-05}
ahrs AHRS2 {roll : 0.001904557109810412, pitch : 0.0016772577073425055, yaw : -0.12797628343105316, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59649, x : -0.010834602639079094, y : 0.013119841925799847, z : 0.006370721384882927, vx : -0.013952672481536865, vy : 0.01683843694627285, vz : 6.349973409669474e-05}
ahrs AHRS2 {roll : 0.0019035718869417906, pitch : 0.0016770056681707501, yaw : -0.1279808133840561, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59681, x : -0.010894200764596462, y : 0.013190871104598045, z : 0.006370645947754383, vx : -0.013995885848999023, vy : 0.01688079722225666, vz : 5.8752004406414926e-05}
ahrs AHRS2 {roll : 0.0019023538334295154, pitch : 0.0016731451032683253, yaw : -0.127986341714859, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59714, x : -0.010821301490068436, y : 0.013101667165756226, z : 0.006369877140969038, vx : -0.013938291929662228, vy : 0.016814304515719414, vz : 9.493822290096432e-05}
ahrs AHRS2 {roll : 0.0019010513788089156, pitch : 0.001670784200541675, yaw : -0.1279928982257843, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59749, x : -0.01085467729717493, y : 0.013140943832695484, z : 0.006370714399963617, vx : -0.013969446532428265, vy : 0.016849514096975327, vz : 9.831327042775229e-05}
ahrs AHRS2 {roll : 0.001899658003821969, pitch : 0.0016704644076526165, yaw : -0.12799763679504395, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59781, x : -0.011043296195566654, y : 0.013366986066102982, z : 0.00637208204716444, vx : -0.014113086275756359, vy : 0.016981665045022964, vz : 9.770285396371037e-05}
ahrs AHRS2 {roll : 0.001900063711218536, pitch : 0.001672052894718945, yaw : -0.12800225615501404, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59814, x : -0.011018414050340652, y : 0.013334954157471657, z : 0.006371228955686092, vx : -0.014089858159422874, vy : 0.016970282420516014, vz : 5.227468864177354e-05}
ahrs AHRS2 {roll : 0.0019017168087884784, pitch : 0.0016724199522286654, yaw : -0.12800730764865875, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59846, x : -0.010810915380716324, y : 0.013082596473395824, z : 0.00636946689337492, vx : -0.013959050178527832, vy : 0.016780758276581764, vz : 6.17015321040526e-05}
ahrs AHRS2 {roll : 0.0019001028267666698, pitch : 0.0016704208683222532, yaw : -0.1280117928981781, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59879, x : -0.010870999656617641, y : 0.013153355568647385, z : 0.006369113922119141, vx : -0.013996209017932415, vy : 0.016848435625433922, vz : 3.835696406895295e-05}
ahrs AHRS2 {roll : 0.0018980182940140367, pitch : 0.0016699900152161717, yaw : -0.12801846861839294, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59914, x : -0.010833902284502983, y : 0.013106477446854115, z : 0.006367298774421215, vx : -0.013992088846862316, vy : 0.016816886141896248, vz : 3.1749834306538105e-05}
ahrs AHRS2 {roll : 0.0018987173680216074, pitch : 0.0016665443545207381, yaw : -0.12802231311798096, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59946, x : -0.010834010317921638, y : 0.013104061596095562, z : 0.006365397945046425, vx : -0.013992073014378548, vy : 0.01682366244494915, vz : 3.625847239163704e-05}
ahrs AHRS2 {roll : 0.0019003652269020677, pitch : 0.0016661005793139338, yaw : -0.12802425026893616, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 59979, x : -0.011023104190826416, y : 0.013330689631402493, z : 0.006364747881889343, vx : -0.01409496646374464, vy : 0.016986306756734848, vz : 3.1212435715133324e-05}
ahrs AHRS2 {roll : 0.0019009775714948773, pitch : 0.0016665958100929856, yaw : -0.12802977859973907, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60011, x : -0.01099763810634613, y : 0.013299627229571342, z : 0.006362701766192913, vx : -0.014056677930057049, vy : 0.016961656510829926, vz : 1.4889115846017376e-05}
ahrs AHRS2 {roll : 0.0018989392556250095, pitch : 0.0016654174542054534, yaw : -0.12803766131401062, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60044, x : -0.01100018247961998, y : 0.013304052874445915, z : 0.006360625382512808, vx : -0.01404574140906334, vy : 0.01697816513478756, vz : -6.243980351428036e-06}
ahrs AHRS2 {roll : 0.0018987463554367423, pitch : 0.0016671678749844432, yaw : -0.1280413717031479, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60079, x : -0.010882606729865074, y : 0.013163821771740913, z : 0.006357983220368624, vx : -0.013984463177621365, vy : 0.01690436527132988, vz : 1.5552595868939534e-05}
ahrs AHRS2 {roll : 0.00189851108007133, pitch : 0.0016674766084179282, yaw : -0.12804698944091797, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60111, x : -0.010809102095663548, y : 0.013078093528747559, z : 0.006355389952659607, vx : -0.013930975459516048, vy : 0.016897687688469887, vz : -3.841428792838997e-07}
xyz LOCAL_POSITION_NED {time_boot_ms : 60359, x : -0.010883613489568233, y : 0.013178850524127483, z : 0.006353341042995453, vx : -0.01404318492859602, vy : 0.017002785578370094, vz : 8.142768638208508e-05}
ahrs AHRS2 {roll : 0.0018796653021126986, pitch : 0.0016628359444439411, yaw : -0.12811008095741272, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60609, x : -0.011009088717401028, y : 0.013321952894330025, z : 0.006367371417582035, vx : -0.014157954603433609, vy : 0.017091572284698486, vz : 0.0001321092277066782}
ahrs AHRS2 {roll : 0.0018772340845316648, pitch : 0.001663566567003727, yaw : -0.1281166821718216, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60644, x : -0.010850200429558754, y : 0.01313041802495718, z : 0.006368671078234911, vx : -0.014054471626877785, vy : 0.01694394089281559, vz : 0.0001234940136782825}
ahrs AHRS2 {roll : 0.0018761444371193647, pitch : 0.0016620380338281393, yaw : -0.12811848521232605, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60676, x : -0.010912870056927204, y : 0.013206513598561287, z : 0.006371168419718742, vx : -0.014060487039387226, vy : 0.016988862305879593, vz : 0.00013226064038462937}
ahrs AHRS2 {roll : 0.0018737782957032323, pitch : 0.0016628969460725784, yaw : -0.12812137603759766, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60709, x : -0.01084218267351389, y : 0.013121770694851875, z : 0.006372785195708275, vx : -0.014016170054674149, vy : 0.016908112913370132, vz : 0.0001405895600328222}
ahrs AHRS2 {roll : 0.0018744593253359199, pitch : 0.001664412789978087, yaw : -0.12812493741512299, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60741, x : -0.010987070389091969, y : 0.013297522440552711, z : 0.006375728640705347, vx : -0.01411587093025446, vy : 0.017042063176631927, vz : 0.00013318585115484893}
ahrs AHRS2 {roll : 0.001872067921794951, pitch : 0.0016635325737297535, yaw : -0.1281268298625946, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60774, x : -0.01104583591222763, y : 0.013368750922381878, z : 0.006378530990332365, vx : -0.014154871925711632, vy : 0.017093796283006668, vz : 0.00015761931717861444}
ahrs AHRS2 {roll : 0.0018720179796218872, pitch : 0.001664077746681869, yaw : -0.12813065946102142, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60807, x : -0.010901699773967266, y : 0.013195894658565521, z : 0.006380285136401653, vx : -0.014074566774070263, vy : 0.016992338001728058, vz : 0.00016385891649406403}
ahrs AHRS2 {roll : 0.0018726648995652795, pitch : 0.0016617676010355353, yaw : -0.12813454866409302, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60842, x : -0.010749990120530128, y : 0.013014132156968117, z : 0.006382053717970848, vx : -0.013955846428871155, vy : 0.01687784120440483, vz : 0.00015239058120641857}
ahrs AHRS2 {roll : 0.001871122745797038, pitch : 0.0016626178985461593, yaw : -0.1281348317861557, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60874, x : -0.01082236785441637, y : 0.01310303807258606, z : 0.0063848719000816345, vx : -0.014000394381582737, vy : 0.016952749341726303, vz : 0.00016274633526336402}
ahrs AHRS2 {roll : 0.0018713939934968948, pitch : 0.0016631052130833268, yaw : -0.12813887000083923, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60907, x : -0.010766677558422089, y : 0.0130374226719141, z : 0.006387003231793642, vx : -0.013973222114145756, vy : 0.016911931335926056, vz : 0.00017034326447173953}
ahrs AHRS2 {roll : 0.001869615283794701, pitch : 0.0016639464301988482, yaw : -0.12814272940158844, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60939, x : -0.010920918546617031, y : 0.013224789872765541, z : 0.006390671711415052, vx : -0.014084862545132637, vy : 0.017054621130228043, vz : 0.00017377488256897777}
ahrs AHRS2 {roll : 0.0018680691719055176, pitch : 0.0016632037004455924, yaw : -0.12814505398273468, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 60972, x : -0.010978968814015388, y : 0.013296891935169697, z : 0.006393446587026119, vx : -0.014115824364125729, vy : 0.017082616686820984, vz : 0.0001506889093434438}
ahrs AHRS2 {roll : 0.001867117010988295, pitch : 0.0016619786620140076, yaw : -0.12815019488334656, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61007, x : -0.011001366190612316, y : 0.013325681909918785, z : 0.0063949772156775, vx : -0.0141189806163311, vy : 0.017086319625377655, vz : 0.00013384237536229193}
ahrs AHRS2 {roll : 0.0018669425044208765, pitch : 0.0016604018164798617, yaw : -0.12815521657466888, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61039, x : -0.011012252420186996, y : 0.013339887373149395, z : 0.006396479904651642, vx : -0.014108935371041298, vy : 0.01707548275589943, vz : 0.00014946446754038334}
ahrs AHRS2 {roll : 0.001865782425738871, pitch : 0.0016589401056990027, yaw : -0.12815667688846588, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61072, x : -0.010858730413019657, y : 0.013154864311218262, z : 0.006396971642971039, vx : -0.014015267603099346, vy : 0.01693020574748516, vz : 0.00015618212637491524}
ahrs AHRS2 {roll : 0.0018638728652149439, pitch : 0.0016578936483711004, yaw : -0.12815973162651062, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61104, x : -0.010805812664330006, y : 0.013092021457850933, z : 0.006398286670446396, vx : -0.013971192762255669, vy : 0.016917768865823746, vz : 0.000172192623722367}
ahrs AHRS2 {roll : 0.0018639768240973353, pitch : 0.0016564874676987529, yaw : -0.12816311419010162, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61137, x : -0.010942894034087658, y : 0.013258425518870354, z : 0.006400609388947487, vx : -0.014074083417654037, vy : 0.017011215910315514, vz : 0.00013832052354700863}
ahrs AHRS2 {roll : 0.0018641414353623986, pitch : 0.0016548149287700653, yaw : -0.12816546857357025, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61172, x : -0.011030110530555248, y : 0.013363389298319817, z : 0.006402506027370691, vx : -0.014176003634929657, vy : 0.017096828669309616, vz : 0.00017362451762892306}
ahrs AHRS2 {roll : 0.0018653436563909054, pitch : 0.0016569305444136262, yaw : -0.12816844880580902, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61204, x : -0.01102443877607584, y : 0.013355321250855923, z : 0.006404062733054161, vx : -0.014184791594743729, vy : 0.017104510217905045, vz : 0.00018490548245608807}
ahrs AHRS2 {roll : 0.0018656995380297303, pitch : 0.0016559670912101865, yaw : -0.12817251682281494, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61237, x : -0.011022794991731644, y : 0.01335075031965971, z : 0.006406395696103573, vx : -0.014207066968083382, vy : 0.017067361623048782, vz : 0.00019065194646827877}
ahrs AHRS2 {roll : 0.0018645647214725614, pitch : 0.0016548109706491232, yaw : -0.12817323207855225, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61269, x : -0.01089120376855135, y : 0.013186757452785969, z : 0.0064077721908688545, vx : -0.014141945168375969, vy : 0.016928017139434814, vz : 0.00019795435946434736}
ahrs AHRS2 {roll : 0.001865016296505928, pitch : 0.001652816659770906, yaw : -0.1281774491071701, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61302, x : -0.010981133207678795, y : 0.013289501890540123, z : 0.006410699337720871, vx : -0.014198222197592258, vy : 0.01696426421403885, vz : 0.00019370761583559215}
ahrs AHRS2 {roll : 0.0018659984925761819, pitch : 0.001652594655752182, yaw : -0.12818387150764465, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61337, x : -0.010999765247106552, y : 0.013304540887475014, z : 0.006412943359464407, vx : -0.014236620627343655, vy : 0.01699131354689598, vz : 0.00020684774790424854}
ahrs AHRS2 {roll : 0.0018648270051926374, pitch : 0.0016511627472937107, yaw : -0.12818554043769836, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61369, x : -0.011064025573432446, y : 0.013374516740441322, z : 0.006415703799575567, vx : -0.014291316270828247, vy : 0.017061958089470863, vz : 0.00019587085989769548}
ahrs AHRS2 {roll : 0.001863383105956018, pitch : 0.00165260280482471, yaw : -0.1281883716583252, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61402, x : -0.011277591809630394, y : 0.013625938445329666, z : 0.006419088691473007, vx : -0.014445455744862556, vy : 0.017255589365959167, vz : 0.00018405869195703417}
ahrs AHRS2 {roll : 0.0018624553922563791, pitch : 0.0016531001310795546, yaw : -0.1281907856464386, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61434, x : -0.011055506765842438, y : 0.01335394848138094, z : 0.006418595090508461, vx : -0.014317740686237812, vy : 0.017077693715691566, vz : 0.00015500395966228098}
ahrs AHRS2 {roll : 0.0018625776283442974, pitch : 0.0016530792927369475, yaw : -0.12819360196590424, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61467, x : -0.010898714885115623, y : 0.01315976306796074, z : 0.006418260745704174, vx : -0.014210366643965244, vy : 0.01693621836602688, vz : 0.00016314438835252076}
ahrs AHRS2 {roll : 0.0018619969487190247, pitch : 0.001654449268244207, yaw : -0.12819811701774597, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61502, x : -0.010882379487156868, y : 0.013133774511516094, z : 0.00641885120421648, vx : -0.014205249026417732, vy : 0.016909632831811905, vz : 0.00016674290236551315}
ahrs AHRS2 {roll : 0.00186049600597471, pitch : 0.0016545578837394714, yaw : -0.12820231914520264, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61534, x : -0.011034269817173481, y : 0.013309506699442863, z : 0.006421254947781563, vx : -0.014317795634269714, vy : 0.016991982236504555, vz : 0.00018209873815067112}
ahrs AHRS2 {roll : 0.0018616062588989735, pitch : 0.0016535643953830004, yaw : -0.12820567190647125, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61567, x : -0.011086583137512207, y : 0.013364225625991821, z : 0.006423068232834339, vx : -0.01436382532119751, vy : 0.01702050119638443, vz : 0.00017973007925320417}
ahrs AHRS2 {roll : 0.0018642499344423413, pitch : 0.0016530330758541822, yaw : -0.12820614874362946, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61599, x : -0.011313353665173054, y : 0.013627676293253899, z : 0.006425751373171806, vx : -0.014510512351989746, vy : 0.017166554927825928, vz : 0.0001508671703049913}
ahrs AHRS2 {roll : 0.0018652502913028002, pitch : 0.001652977429330349, yaw : -0.12821142375469208, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61632, x : -0.01107991486787796, y : 0.01333971694111824, z : 0.006424318999052048, vx : -0.014359336346387863, vy : 0.016983244568109512, vz : 0.00014365203969646245}
ahrs AHRS2 {roll : 0.0018643082585185766, pitch : 0.0016543929232284427, yaw : -0.12821383774280548, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61666, x : -0.010969997383654118, y : 0.013199265114963055, z : 0.00642418023198843, vx : -0.014315214939415455, vy : 0.016901962459087372, vz : 0.0001439812476746738}
ahrs AHRS2 {roll : 0.0018638280453160405, pitch : 0.001655073487199843, yaw : -0.12821674346923828, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61699, x : -0.011073051951825619, y : 0.013313828967511654, z : 0.00642513670027256, vx : -0.014384332112967968, vy : 0.016964683309197426, vz : 0.00013027428940404207}
ahrs AHRS2 {roll : 0.0018642853247001767, pitch : 0.0016539134085178375, yaw : -0.12822027504444122, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61731, x : -0.01105513982474804, y : 0.013284538872539997, z : 0.0064248936250805855, vx : -0.014360024593770504, vy : 0.017002394422888756, vz : 0.00015194318257272243}
ahrs AHRS2 {roll : 0.0018639948684722185, pitch : 0.0016528129344806075, yaw : -0.12822192907333374, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61764, x : -0.011105488985776901, y : 0.013338087126612663, z : 0.006425479426980019, vx : -0.01440254133194685, vy : 0.017032625153660774, vz : 0.0001509276480646804}
ahrs AHRS2 {roll : 0.0018627607496455312, pitch : 0.001650538295507431, yaw : -0.12822377681732178, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61799, x : -0.011367500759661198, y : 0.01364411972463131, z : 0.006427963264286518, vx : -0.014563148841261864, vy : 0.01723823882639408, vz : 0.0001685770257608965}
ahrs AHRS2 {roll : 0.0018632321152836084, pitch : 0.001649203710258007, yaw : -0.12822860479354858, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61831, x : -0.01112909521907568, y : 0.013355725444853306, z : 0.006428154651075602, vx : -0.014390435069799423, vy : 0.01701994799077511, vz : 0.0001882296783151105}
ahrs AHRS2 {roll : 0.0018620311748236418, pitch : 0.0016484514344483614, yaw : -0.1282312273979187, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61864, x : -0.0109798489138484, y : 0.013172934763133526, z : 0.006428842898458242, vx : -0.014311062172055244, vy : 0.016917217522859573, vz : 0.00017769617261365056}
ahrs AHRS2 {roll : 0.001862311502918601, pitch : 0.0016503481892868876, yaw : -0.1282339096069336, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61896, x : -0.01108020730316639, y : 0.013288079760968685, z : 0.0064316256903111935, vx : -0.014359059743583202, vy : 0.016992338001728058, vz : 0.00018588257080409676}
ahrs AHRS2 {roll : 0.0018625021912157536, pitch : 0.0016500598285347223, yaw : -0.12823522090911865, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61929, x : -0.01105918176472187, y : 0.013258877210319042, z : 0.006433251779526472, vx : -0.014354662969708443, vy : 0.01698051579296589, vz : 0.00019745661120396107}
ahrs AHRS2 {roll : 0.0018600831972435117, pitch : 0.0016487606335431337, yaw : -0.1282368004322052, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61964, x : -0.011143246665596962, y : 0.013354645110666752, z : 0.006436774507164955, vx : -0.014423315413296223, vy : 0.017047367990016937, vz : 0.00022278078540693969}
ahrs AHRS2 {roll : 0.001859742566011846, pitch : 0.0016496563330292702, yaw : -0.12823861837387085, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 61996, x : -0.011367768049240112, y : 0.013618499971926212, z : 0.006441354751586914, vx : -0.014577346853911877, vy : 0.017232373356819153, vz : 0.00023782432253938168}
ahrs AHRS2 {roll : 0.0018602166092023253, pitch : 0.001649673213250935, yaw : -0.12824340164661407, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62029, x : -0.011127945967018604, y : 0.013330098241567612, z : 0.006442395970225334, vx : -0.014387962408363819, vy : 0.017060168087482452, vz : 0.00024338749062735587}
ahrs AHRS2 {roll : 0.0018602414056658745, pitch : 0.0016480246558785439, yaw : -0.1282457411289215, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62061, x : -0.011173506267368793, y : 0.013381972908973694, z : 0.006447196006774902, vx : -0.01442319992929697, vy : 0.01707983762025833, vz : 0.0002768751000985503}
ahrs AHRS2 {roll : 0.0018596333684399724, pitch : 0.0016495068557560444, yaw : -0.12824837863445282, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62094, x : -0.011075490154325962, y : 0.013263247907161713, z : 0.006450383923947811, vx : -0.014342246577143669, vy : 0.01700613461434841, vz : 0.0002711631532292813}
ahrs AHRS2 {roll : 0.001858749776147306, pitch : 0.0016490460839122534, yaw : -0.12825171649456024, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62129, x : -0.0110882967710495, y : 0.013276832178235054, z : 0.0064549874514341354, vx : -0.014362695626914501, vy : 0.017020517960190773, vz : 0.00026126138982363045}
ahrs AHRS2 {roll : 0.0018579937750473619, pitch : 0.0016481091734021902, yaw : -0.1282540112733841, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62161, x : -0.011268213391304016, y : 0.013488736934959888, z : 0.006460609845817089, vx : -0.014494935981929302, vy : 0.01716497913002968, vz : 0.00025187217397615314}
ahrs AHRS2 {roll : 0.001857623690739274, pitch : 0.001649724319577217, yaw : -0.1282561719417572, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62194, x : -0.0113588348031044, y : 0.013594056479632854, z : 0.00646379217505455, vx : -0.01456102728843689, vy : 0.017219185829162598, vz : 0.00022782111773267388}
ahrs AHRS2 {roll : 0.0018561435863375664, pitch : 0.0016503884689882398, yaw : -0.12825901806354523, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62226, x : -0.011118022724986076, y : 0.013304573483765125, z : 0.006463288329541683, vx : -0.014392350800335407, vy : 0.017037764191627502, vz : 0.00023730655084364116}
ahrs AHRS2 {roll : 0.001854417147114873, pitch : 0.0016503318911418319, yaw : -0.12826193869113922, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62259, x : -0.011162652634084225, y : 0.013354946859180927, z : 0.006465878337621689, vx : -0.014408203773200512, vy : 0.017045360058546066, vz : 0.00022959336638450623}
ahrs AHRS2 {roll : 0.0018532992107793689, pitch : 0.0016524784732609987, yaw : -0.12826399505138397, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62294, x : -0.011100075207650661, y : 0.01327747106552124, z : 0.006466612685471773, vx : -0.01438326295465231, vy : 0.016998114064335823, vz : 0.00020429407595656812}
ahrs AHRS2 {roll : 0.0018517927965149283, pitch : 0.0016549312276765704, yaw : -0.128268763422966, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62326, x : -0.011077583767473698, y : 0.013247450813651085, z : 0.0064663998782634735, vx : -0.01436407957226038, vy : 0.016963427886366844, vz : 0.0001640185946598649}
ahrs AHRS2 {roll : 0.0018504005856812, pitch : 0.0016550424043089151, yaw : -0.12827013432979584, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62359, x : -0.01124516874551773, y : 0.01344381831586361, z : 0.0064679961651563644, vx : -0.014449173584580421, vy : 0.017082039266824722, vz : 0.00017898980877362192}
ahrs AHRS2 {roll : 0.0018511718371883035, pitch : 0.001655143452808261, yaw : -0.12827375531196594, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
xyz LOCAL_POSITION_NED {time_boot_ms : 62391, x : -0.011346753686666489, y : 0.013561556115746498, z : 0.0064689358696341515, vx : -0.014519533142447472, vy : 0.017150403931736946, vz : 0.00022541654470842332}
ahrs AHRS2 {roll : 0.0018512951210141182, pitch : 0.0016584658296778798, yaw : -0.12827754020690918, altitude : 584.0899658203125, lat : -353632621, lng : 1491652374}
